Código,Sigla,UF,Região,Região oficial,Ano,Sexo,Total,0-4 anos,5-9 anos,10-19 anos,20-29 anos,30-39 anos,40-49 anos,50-59 anos,60+ anos
RegN,,Regional Norte,,,2021,M,8679550,722386,770939,1649324,1584410,1401146,1093067,750267,708011
RegN,,Regional Norte,,,2021,Total,17171479,1412114,1505974,3223007,3122430,2783847,2177487,1480308,1466312
RegN,,Regional Norte,,,2022,F,8587132,680347,725526,1561969,1550835,1394003,1123263,755932,795257
RegN,,Regional Norte,,,2022,M,8766659,712608,761026,1637821,1598537,1413540,1129025,773103,740999
RegN,,Regional Norte,,,2022,Total,17353791,1392955,1486552,3199790,3149372,2807543,2252288,1529035,1536256
RegN,,Regional Norte,,,2023,F,8679755,671378,715773,1548651,1561545,1404083,1161959,782838,833528
RegN,,Regional Norte,,,2023,M,8850824,703257,750855,1624486,1610689,1424808,1165179,796464,775086
RegN,,Regional Norte,,,2023,Total,17530579,1374635,1466628,3173137,3172234,2828891,2327138,1579302,1608614
RegN,,Regional Norte,,,2024,F,8769834,662828,705883,1534037,1569919,1415137,1198250,810837,872943
RegN,,Regional Norte,,,2024,M,8932083,694347,740522,1609660,1620610,1437021,1199288,820676,809959
RegN,,Regional Norte,,,2024,Total,17701917,1357175,1446405,3143697,3190529,2852158,2397538,1631513,1682902
RegN,,Regional Norte,,,2025,F,8857387,654711,695952,1518375,1575865,1428419,1230653,839981,913431
RegN,,Regional Norte,,,2025,M,9010473,685888,730136,1593623,1628185,1451355,1229923,845937,845426
RegN,,Regional Norte,,,2025,Total,17867860,1340599,1426088,3111998,3204050,2879774,2460576,1685918,1758857
RegN,,Regional Norte,,,2026,F,8942549,647029,686245,1501751,1579456,1443554,1259282,870188,955044
RegN,,Regional Norte,,,2026,M,9086146,677873,719991,1576493,1633443,1467386,1257262,872155,881543
RegN,,Regional Norte,,,2026,Total,18028695,1324902,1406236,3078244,3212899,2910940,2516544,1742343,1836587
RegN,,Regional Norte,,,2027,F,9025388,639763,676973,1484326,1580823,1460441,1284033,901238,997791
RegN,,Regional Norte,,,2027,M,9159144,670292,710295,1558438,1636510,1484983,1281174,899168,918284
RegN,,Regional Norte,,,2027,Total,18184532,1310055,1387268,3042764,3217333,2945424,2565207,1800406,1916075
RegN,,Regional Norte,,,2028,F,9105817,632901,668108,1466388,1580191,1477755,1305249,933374,1041851
RegN,,Regional Norte,,,2028,M,9229431,663137,701020,1539773,1637646,1502811,1302027,927252,955765
RegN,,Regional Norte,,,2028,Total,18335248,1296038,1369128,3006161,3217837,2980566,2607276,1860626,1997616
RegN,,Regional Norte,,,2029,F,9183871,626437,659650,1448108,1578037,1493375,1323740,966987,1087537
RegN,,Regional Norte,,,2029,M,9297005,656386,692185,1520695,1637328,1518728,1320625,956863,994195
RegN,,Regional Norte,,,2029,Total,18480876,1282823,1351835,2968803,3215365,3012103,2644365,1923850,2081732
RegN,,Regional Norte,,,2030,F,9259499,620313,651630,1429591,1575321,1505321,1340129,1002162,1135032
RegN,,Regional Norte,,,2030,M,9361880,650005,683792,1501347,1636683,1530622,1337594,988117,1033720
RegN,,Regional Norte,,,2030,Total,18621379,1270318,1335422,2930938,3212004,3035943,2677723,1990279,2168752
RegS,,Regional Sul,,,2000,F,41007772,3599882,3641137,7689204,7130135,6484343,5172713,3325890,3964468
RegS,,Regional Sul,,,2000,M,40356057,3742692,3775498,7925655,7252015,6417898,5006346,3090709,3145244
RegS,,Regional Sul,,,2000,Total,81363827,7342574,7416635,15614859,14382150,12902241,10179059,6416599,7109710
RegS,,Regional Sul,,,2001,F,41561893,3595530,3632513,7658372,7245805,6531371,5338555,3471365,4088382
RegS,,Regional Sul,,,2001,M,40856142,3742783,3766506,7897979,7364736,6468344,5158782,3224194,3232818
RegS,,Regional Sul,,,2001,Total,82418035,7338313,7399019,15556351,14610541,12999715,10497337,6695559,7321200
RegS,,Regional Sul,,,2002,F,42100714,3579350,3625069,7608584,7374671,6566474,5501829,3627993,4216744
RegS,,Regional Sul,,,2002,M,41344887,3730477,3759022,7851542,7492212,6509707,5308130,3368466,3325331
RegS,,Regional Sul,,,2002,Total,83445601,7309827,7384091,15460126,14866883,13076181,10809959,6996459,7542075
RegS,,Regional Sul,,,2003,F,42624296,3552116,3618119,7548122,7505713,6596654,5658678,3792790,4352104
RegS,,Regional Sul,,,2003,M,41822352,3706430,3752536,7794459,7623718,6548010,5451604,3520610,3424985
RegS,,Regional Sul,,,2003,Total,84446648,7258546,7370655,15342581,15129431,13144664,11110282,7313400,7777089
RegS,,Regional Sul,,,2004,F,43132720,3514752,3610819,7489008,7622556,6632139,5803643,3961437,4498366
RegS,,Regional Sul,,,2004,M,42288508,3671356,3746360,7738549,7743381,6591909,5585306,3676524,3535123
RegS,,Regional Sul,,,2004,Total,85421228,7186108,7357179,15227557,15365937,13224048,11388949,7637961,8033489
RegS,,Regional Sul,,,2005,F,43626129,3468987,3601660,7439063,7714580,6679605,5933286,4130906,4658042
RegS,,Regional Sul,,,2005,M,42743326,3627007,3738863,7691510,7840930,6647024,5706864,3833395,3657733
RegS,,Regional Sul,,,2005,Total,86369455,7095994,7340523,15130573,15555510,13326629,11640150,7964301,8315775
RegS,,Regional Sul,,,2006,F,44104648,3409536,3596281,7398660,7781731,6738556,6048149,4300530,4831205
RegS,,Regional Sul,,,2006,M,43186862,3565599,3738117,7653716,7916325,6712875,5816643,3990648,3792939
RegS,,Regional Sul,,,2006,Total,87291510,6975135,7334398,15052376,15698056,13451431,11864792,8291178,8624144
RegS,,Regional Sul,,,2007,F,44568323,3352459,3579075,7369817,7822199,6808910,6148559,4468927,5018377
RegS,,Regional Sul,,,2007,M,43619123,3506646,3724992,7627208,7967738,6789247,5914911,4147116,3941265
RegS,,Regional Sul,,,2007,Total,88187446,6859105,7304067,14997025,15789937,13598157,12063470,8616043,8959642
RegS,,Regional Sul,,,2008,F,45017208,3297653,3550813,7349177,7838364,6891278,6234757,4636066,5219100
RegS,,Regional Sul,,,2008,M,44040135,3450001,3700139,7609127,7997028,6877066,6002053,4302444,4102277
RegS,,Regional Sul,,,2008,Total,89057343,6747654,7250952,14958304,15835392,13768344,12236810,8938510,9321377
RegS,,Regional Sul,,,2009,F,45451567,3245212,3512411,7330072,7835512,6985740,6307537,4802659,5432424
RegS,,Regional Sul,,,2009,M,44450018,3395769,3664260,7593481,8008694,6977057,6078833,4456763,4275161
RegS,,Regional Sul,,,2009,Total,89901585,6640981,7176671,14923553,15844206,13962797,12386370,9259422,9707585
RegS,,Regional Sul,,,2010,F,45871805,3195242,3465603,7307289,7817889,7091225,6368250,4968595,5657712
RegS,,Regional Sul,,,2010,M,44849038,3344062,3619130,7575294,8006474,7088560,6146485,4609745,4459288
RegS,,Regional Sul,,,2010,Total,90720843,6539304,7084733,14882583,15824363,14179785,12514735,9578340,10117000
RegS,,Regional Sul,,,2011,F,46280521,3147985,3405383,7289062,7783834,7208364,6417641,5132678,5895574
RegS,,Regional Sul,,,2011,M,45238653,3295137,3557229,7564645,7987828,7212477,6205622,4760709,4655006
RegS,,Regional Sul,,,2011,Total,91519174,6443122,6962612,14853707,15771662,14420841,12623263,9893387,10550580
RegS,,Regional Sul,,,2012,F,46678729,3103607,3347906,7261089,7731049,7338884,6455485,5294460,6146249
RegS,,Regional Sul,,,2012,M,45618700,3249173,3498129,7543320,7949554,7350648,6256042,4909409,4862425
RegS,,Regional Sul,,,2012,Total,92297429,6352780,6846035,14804409,15680603,14689532,12711527,10203869,11008674
RegS,,Regional Sul,,,2013,F,47065107,3061969,3292958,7223247,7667545,7471472,6488485,5450120,6409311
RegS,,Regional Sul,,,2013,M,45987680,3206020,3441543,7511347,7899378,7492117,6303303,5053033,5080939
RegS,,Regional Sul,,,2013,Total,93052787,6267989,6734501,14734594,15566923,14963589,12791788,10503153,11490250
RegS,,Regional Sul,,,2014,F,47439829,3022862,3240602,7175611,7605452,7589839,6526667,5594330,6684466
RegS,,Regional Sul,,,2014,M,46345686,3165459,3387577,7468872,7849093,7621167,6355685,5187838,5309995
RegS,,Regional Sul,,,2014,Total,93785515,6188321,6628179,14644483,15454545,15211006,12882352,10782168,11994461
RegS,,Regional Sul,,,2015,F,47803017,2985965,3190918,7118416,7552682,7683448,6576600,5723715,6971273
RegS,,Regional Sul,,,2015,M,46692748,3127174,3336328,7416148,7806459,7727618,6418576,5311492,5548953
RegS,,Regional Sul,,,2015,Total,94495765,6113139,6527246,14534564,15359141,15411066,12995176,11035207,12520226
RegS,,Regional Sul,,,2016,F,48156407,2951135,3144089,7052184,7510164,7752600,6637969,5838937,7269329
RegS,,Regional Sul,,,2016,M,47030625,3091016,3287991,7353736,7772465,7811677,6491730,5424430,5797580
RegS,,Regional Sul,,,2016,Total,95187032,6042151,6432080,14405920,15282629,15564277,13129699,11263367,13066909
RegS,,Regional Sul,,,2017,F,48500038,2918106,3100162,6977292,7479991,7795511,6710772,5940322,7577882
RegS,,Regional Sul,,,2017,M,47359312,3056720,3242627,7281947,7749328,7871446,6574980,5526828,6055436
RegS,,Regional Sul,,,2017,Total,95859350,5974826,6342789,14259239,15229319,15666957,13285752,11467150,13633318
RegS,,Regional Sul,,,2018,F,48832156,2886423,3058933,6894130,7458532,7814228,6795445,6028026,7896439
RegS,,Regional Sul,,,2018,M,47676792,3023805,3200025,7201019,7734004,7908349,6668990,5618836,6321764
RegS,,Regional Sul,,,2018,Total,96508948,5910228,6258958,14095149,15192536,15722577,13464435,11646862,14218203
RegS,,Regional Sul,,,2019,F,49152548,2855765,3020193,6803630,7439223,7814004,6892113,6102843,8224777
RegS,,Regional Sul,,,2019,M,47982731,2991940,3159972,7111746,7720754,7926800,6774456,5701072,6595991
RegS,,Regional Sul,,,2019,Total,97135279,5847705,6180165,13915376,15159977,15740804,13666569,11803915,14820768
RegS,,Regional Sul,,,2020,F,49461028,2825933,2983618,6707566,7416874,7799105,6999705,6166066,8562161
RegS,,Regional Sul,,,2020,M,48276862,2960908,3122141,7015971,7704800,7930445,6890738,5774633,6877226
RegS,,Regional Sul,,,2020,Total,97737890,5786841,6105759,13723537,15121674,15729550,13890443,11940699,15439387
RegS,,Regional Sul,,,2021,F,49756570,2796624,2948953,6600588,7398991,7767226,7118392,6218139,8907657
RegS,,Regional Sul,,,2021,M,48557333,2930405,3086198,6905898,7695618,7916421,7018260,5839721,7164812
RegS,,Regional Sul,,,2021,Total,98313903,5727029,6035151,13506486,15094609,15683647,14136652,12057860,16072469
RegS,,Regional Sul,,,2022,F,50038832,2767582,2915948,6498755,7371048,7716018,7249813,6258776,9260892
RegS,,Regional Sul,,,2022,M,48823735,2900139,3051936,6800931,7675268,7882002,7158880,5896116,7458463
RegS,,Regional Sul,,,2022,Total,98862567,5667721,5967884,13299686,15046316,15598020,14408693,12154892,16719355
RegS,,Regional Sul,,,2023,F,50308344,2738718,2884295,6402035,7333314,7654086,7383216,6294690,9617990
RegS,,Regional Sul,,,2023,M,49077226,2870051,3019066,6701081,7644294,7835649,7302455,5949345,7755285
RegS,,Regional Sul,,,2023,Total,99385570,5608769,5903361,13103116,14977608,15489735,14685671,12244035,17373275
RegS,,Regional Sul,,,2024,F,50564772,2709967,2853679,6310323,7285766,7593482,7502508,6335591,9973456
RegS,,Regional Sul,,,2024,M,49317397,2840067,2987275,6606269,7602723,7788967,7433682,6007211,8051203
RegS,,Regional Sul,,,2024,Total,99882169,5550034,5840954,12916592,14888489,15382449,14936190,12342802,18024659
RegS,,Regional Sul,,,2025,F,50807815,2681301,2823895,6223386,7228513,7542097,7597257,6387825,10323541
RegS,,Regional Sul,,,2025,M,49543950,2810161,2956338,6516295,7550664,7749649,7542623,6074804,8343416
RegS,,Regional Sul,,,2025,Total,100351765,5491462,5780233,12739681,14779177,15291746,15139880,12462629,18666957
RegS,,Regional Sul,,,2026,F,51036185,2652678,2794577,6140955,7161483,7500227,7667300,6450837,10668128
RegS,,Regional Sul,,,2026,M,49756156,2780279,2925949,6430957,7488259,7718207,7629037,6151680,8631788
RegS,,Regional Sul,,,2026,Total,100792341,5432957,5720526,12571912,14649742,15218434,15296337,12602517,19299916
RegS,,Regional Sul,,,2027,F,51249637,2624178,2765482,6062857,7085092,7469950,7710772,6524605,11006701
RegS,,Regional Sul,,,2027,M,49953682,2750510,2895781,6350124,7415811,7696860,7691016,6237645,8915935
RegS,,Regional Sul,,,2027,Total,101203319,5374688,5661263,12412981,14500903,15166810,15401788,12762250,19922636
RegS,,Regional Sul,,,2028,F,51448994,2595957,2736578,5988777,7000240,7448326,7730184,6609818,11339114
RegS,,Regional Sul,,,2028,M,50136762,2721033,2865773,6273415,7333901,7683158,7730382,6333571,9195529
RegS,,Regional Sul,,,2028,Total,101585756,5316990,5602351,12262192,14334141,15131484,15460566,12943389,20534643
RegS,,Regional Sul,,,2029,F,51633963,2568056,2707803,5918192,6907881,7428823,7730768,6706598,11665842
RegS,,Regional Sul,,,2029,M,50305088,2691873,2835855,6200308,7243354,7671439,7751486,6440168,9470605
RegS,,Regional Sul,,,2029,Total,101939051,5259929,5543658,12118500,14151235,15100262,15482254,13146766,21136447
RegS,,Regional Sul,,,2030,F,51804215,2540387,2679125,5850615,6809820,7406241,7716766,6813923,11987338
RegS,,Regional Sul,,,2030,M,50458213,2662955,2805998,6130253,7146060,7656911,7757921,6556819,9741296
RegS,,Regional Sul,,,2030,Total,102262428,5203342,5485123,11980868,13955880,15063152,15474687,13370742,21728634
S,,Região Sul,,,2000,F,12779643,1121281,1165484,2380401,2124345,2041596,1628859,1067721,1249956
S,,Região Sul,,,2000,M,12606576,1168279,1212354,2471911,2154369,2010957,1579832,1005747,1003127
S,,Região Sul,,,2000,Total,25386217,2289560,2377838,4852312,4278714,4052553,3208691,2073468,2253081
S,,Região Sul,,,2001,F,12938339,1111604,1162247,2377466,2153652,2048815,1681752,1112814,1289989
S,,Região Sul,,,2001,M,12753696,1159288,1208991,2469703,2188199,2018683,1629182,1047057,1032593
S,,Região Sul,,,2001,Total,25692035,2270892,2371238,4847169,4341851,4067498,3310934,2159871,2322582
S,,Região Sul,,,2002,F,13092574,1099361,1156904,2368936,2190135,2049397,1734764,1160996,1332081
S,,Região Sul,,,2002,M,12896588,1147570,1203535,2461044,2229790,2020639,1678674,1091365,1063971
S,,Região Sul,,,2002,Total,25989162,2246931,2360439,4829980,4419925,4070036,3413438,2252361,2396052
S,,Região Sul,,,2003,F,13242532,1085677,1148859,2357222,2230042,2046215,1786352,1211406,1376759
S,,Região Sul,,,2003,M,13035500,1134301,1195371,2448699,2275076,2019547,1726872,1137825,1097809
S,,Região Sul,,,2003,Total,26278032,2219978,2344230,4805921,4505118,4065762,3513224,2349231,2474568
S,,Região Sul,,,2004,F,13388390,1071774,1137468,2346097,2267588,2043556,1834286,1262797,1424824
S,,Região Sul,,,2004,M,13170610,1120736,1183841,2436937,2317821,2019419,1771675,1185228,1134953
S,,Região Sul,,,2004,Total,26559000,2192510,2321309,4783034,4585409,4062975,3605961,2448025,2559777
S,,Região Sul,,,2005,F,13530344,1059153,1121939,2337746,2298954,2044362,1877057,1314317,1476816
S,,Região Sul,,,2005,M,13302115,1108459,1168076,2428272,2353915,2023006,1811703,1232780,1175904
S,,Região Sul,,,2005,Total,26832459,2167612,2290015,4766018,4652869,4067368,3688760,2547097,2652720
S,,Região Sul,,,2006,F,13668588,1038254,1112688,2331327,2324601,2048337,1914837,1365729,1532815
S,,Região Sul,,,2006,M,13430212,1086776,1159632,2421754,2383933,2030005,1847116,1280259,1220737
S,,Região Sul,,,2006,Total,27098800,2125030,2272320,4753081,4708534,4078342,3761953,2645988,2753552
S,,Região Sul,,,2007,F,13803267,1018890,1100863,2326602,2344353,2055269,1947825,1416495,1592970
S,,Região Sul,,,2007,M,13555081,1066702,1148464,2417117,2407749,2040165,1878103,1327147,1269634
S,,Região Sul,,,2007,Total,27358348,2085592,2249327,4743719,4752102,4095434,3825928,2743642,2862604
S,,Região Sul,,,2008,F,13934521,1000977,1087595,2321574,2358372,2066498,1975241,1467018,1657246
S,,Região Sul,,,2008,M,13676893,1048130,1135739,2412293,2425437,2054927,1904084,1373833,1322450
S,,Região Sul,,,2008,Total,27611414,2049107,2223334,4733867,4783809,4121425,3879325,2840851,2979696
S,,Região Sul,,,2009,F,14062509,984497,1074106,2312998,2367516,2083610,1996109,1518138,1725535
S,,Região Sul,,,2009,M,13795800,1031040,1122709,2403854,2437771,2076060,1924323,1421112,1378931
S,,Região Sul,,,2009,Total,27858309,2015537,2196815,4716852,4805287,4159670,3920432,2939250,3104466
S,,Região Sul,,,2010,F,14187418,969406,1061904,2298287,2372455,2107290,2010149,1570170,1797757
S,,Região Sul,,,2010,M,13911991,1015396,1110968,2389039,2445412,2104315,1938698,1469282,1438881
S,,Região Sul,,,2010,Total,28099409,1984802,2172872,4687326,4817867,4211605,3948847,3039452,3236638
S,,Região Sul,,,2011,F,14310213,955667,1041477,2287938,2372800,2137750,2017855,1622622,1874104
S,,Região Sul,,,2011,M,14026278,1001152,1089854,2379556,2447846,2139881,1947725,1517910,1502354
S,,Região Sul,,,2011,Total,28336491,1956819,2131331,4667494,4820646,4277631,3965580,3140532,3376458
S,,Região Sul,,,2012,F,14430832,943176,1022568,2272684,2367585,2175613,2019211,1675283,1954712
S,,Região Sul,,,2012,M,14138399,988211,1070311,2364986,2443917,2183392,1951422,1566830,1569330
S,,Região Sul,,,2012,Total,28569231,1931387,2092879,4637670,4811502,4359005,3970633,3242113,3524042
S,,Região Sul,,,2013,F,14548385,931781,1005025,2252937,2358944,2216931,2016940,1726583,2039244
S,,Região Sul,,,2013,M,14247377,976405,1052162,2345794,2436030,2230605,1952268,1614594,1639519
S,,Região Sul,,,2013,Total,28795762,1908186,2057187,4598731,4794974,4447536,3969208,3341177,3678763
S,,Região Sul,,,2014,F,14662897,921314,988820,2229316,2350596,2255947,2015245,1774343,2127316
S,,Região Sul,,,2014,M,14353217,965550,1035392,2322614,2428329,2275366,1954124,1659215,1712627
S,,Região Sul,,,2014,Total,29016114,1886864,2024212,4551930,4778925,4531313,3969369,3433558,3839943
S,,Região Sul,,,2015,F,14774316,911545,973913,2202579,2344676,2288838,2017042,1817093,2218630
S,,Região Sul,,,2015,M,14455864,955423,1019962,2296202,2423223,2313616,1959660,1699361,1788417
S,,Região Sul,,,2015,Total,29230180,1866968,1993875,4498781,4767899,4602454,3976702,3516454,4007047
S,,Região Sul,,,2016,F,14883499,902367,960326,2173724,2340538,2316210,2022136,1855074,2313124
S,,Região Sul,,,2016,M,14556274,945907,1005889,2267593,2419943,2346076,1968736,1735291,1866839
S,,Região Sul,,,2016,Total,29439773,1848274,1966215,4441317,4760481,4662286,3990872,3590365,4179963
S,,Região Sul,,,2017,F,14990475,893665,947994,2143724,2337912,2337859,2030352,1888512,2410457
S,,Região Sul,,,2017,M,14654473,936884,993113,2237753,2418215,2372558,1981120,1767195,1947635
S,,Região Sul,,,2017,Total,29644948,1830549,1941107,4381477,4756127,4710417,4011472,3655707,4358092
S,,Região Sul,,,2018,F,15094315,885245,936743,2113517,2334592,2353728,2042906,1916625,2510959
S,,Região Sul,,,2018,M,14749433,928151,981464,2207615,2415785,2392884,1998080,1794471,2030983
S,,Região Sul,,,2018,Total,29843748,1813396,1918207,4321132,4750377,4746612,4040986,3711096,4541942
S,,Região Sul,,,2019,F,15194945,877008,926400,2084322,2327352,2364636,2061390,1938498,2615339
S,,Região Sul,,,2019,M,14841085,919604,970760,2178444,2409289,2407778,2021348,1816447,2117415
